gene_id	gene_name	npeaks_ve	npeaks_tx	npeaks_diff	fpmk_48h	fpmk_con	fpmk_diff
ENSG00000105854	PON2	1	0	1	49.56	60.26	10.7
ENSG00000159763	PIP	1	0	1	0.49	3.99	3.5
ENSG00000197037	ZSCAN25	1	0	1	3.31	3.5	0.19
ENSG00000239911	PRKAG2-AS1	1	0	1	1.73	6.23	4.5
ENSG00000176410	DNAJC30	1	0	1	12.66	20.26	7.6
ENSG00000188883	KLRG2	1	0	1	2.65	3.41	0.76
ENSG00000169193	CCDC126	1	0	1	3.45	5.88	2.43
ENSG00000272768	AC004854.2	1	0	1	0.35	0.66	0.31
ENSG00000146676	PURB	1	0	1	5.61	10.86	5.25
ENSG00000178826	TMEM139	1	0	1	0.22	0.6	0.38
ENSG00000085662	AKR1B1	1	0	1	0.17	0.2	0.03
ENSG00000233225	AC004987.2	1	0	1	10.63	12.9	2.27
ENSG00000059378	PARP12	1	0	1	10.45	18.15	7.7
ENSG00000178665	ZNF713	1	0	1	0.18	1.62	1.44
ENSG00000004766	VPS50	1	0	1	3.04	7.04	4
ENSG00000106028	SSBP1	1	0	1	70.17	120.11	49.94
ENSG00000277072	STAG3L2	1	0	1	2.48	7.96	5.48
ENSG00000260231	KDM7A-DT	1	0	1	0.25	1.45	1.2
ENSG00000106144	CASP2	1	0	1	9.29	19.36	10.07
ENSG00000214313	AZGP1P1	1	0	1	11.42	13.19	1.77
ENSG00000133627	ACTR3B	1	0	1	3.71	10.13	6.42
ENSG00000230882	AC005077.4	1	0	1	0.38	3.68	3.3
ENSG00000136197	C7orf25	1	0	1	0.66	1.45	0.79
ENSG00000168090	COPS6	1	0	1	92.66	108.73	16.07
ENSG00000146574	CCZ1B	1	0	1	17.5	18.77	1.27
ENSG00000106591	MRPL32	1	0	1	35.11	51.71	16.6
ENSG00000272854	AC004839.2	1	0	1	0.19	0.2	0.01
ENSG00000279048	AC080080.1	1	0	1	0.04	0.49	0.45
ENSG00000128581	IFT22	1	0	1	27.13	27.98	0.850000000000001
ENSG00000277053	GTF2IP1	1	0	1	6.1	10.87	4.77
ENSG00000214106	PAXIP1-AS2	1	0	1	2.02	3.52	1.5
ENSG00000240889	NDUFB2-AS1	1	0	1	0.37	1.8	1.43
ENSG00000242073	AC211429.1	1	0	1	0.42	1.33	0.91
ENSG00000214309	MBLAC1	1	0	1	1.61	2.83	1.22
ENSG00000091137	SLC26A4	1	0	1	0.02	1.1	1.08
ENSG00000233705	SLC26A4-AS1	1	0	1	0.58	2.1	1.52
ENSG00000166508	MCM7	1	0	1	93.51	159.54	66.03
ENSG00000164631	ZNF12	1	0	1	6.19	6.46	0.27
ENSG00000127989	MTERF1	1	0	1	1.84	6.53	4.69
ENSG00000227855	DPY19L2P3	1	0	1	0.83	1.02	0.19
ENSG00000231167	YBX1P2	1	0	1	0.63	0.74	0.11
ENSG00000187953	PMS2CL	1	0	1	6.24	7.98	1.74
ENSG00000127957	PMS2P3	1	0	1	2.77	4.27	1.5
ENSG00000273117	AC144652.1	1	0	1	6.46	10.15	3.69
ENSG00000091140	DLD	1	0	1	67.09	79.51	12.42
ENSG00000283117	AC004949.1	1	0	1	0.32	0.46	0.14
ENSG00000001631	KRIT1	1	0	1	14.83	23.26	8.43
ENSG00000281593	AC006978.2	1	0	1	1.86	3.28	1.42
ENSG00000216895	AC009403.1	1	0	1	0.87	2.27	1.4
ENSG00000213413	PVRIG	1	0	1	0.4	1.7	1.3
ENSG00000253276	CCDC71L	1	0	1	2	5.41	3.41
ENSG00000244480	AC005154.2	1	0	1	0.16	0.65	0.49
ENSG00000161048	NAPEPLD	1	0	1	1.91	4.31	2.4
ENSG00000127995	CASD1	1	0	1	5.5	7.24	1.74
ENSG00000127990	SGCE	1	0	1	0.91	1.47	0.56
ENSG00000106628	POLD2	1	0	1	218.5	303.32	84.82
ENSG00000240583	AQP1	1	0	1	0.11	0.25	0.14
ENSG00000272655	POLR2J4	1	0	1	37.6	39.01	1.41
ENSG00000285596	AC017116.2	1	0	1	0.41	0.57	0.16
ENSG00000214783	POLR2J4	1	0	1	4.4	4.99	0.59
ENSG00000273314	AC005229.4	1	0	1	1.96	3.74	1.78
ENSG00000188365	AC092171.1	1	0	1	0.25	0.38	0.13
ENSG00000135185	TMEM243	1	0	1	3.71	13.92	10.21
ENSG00000135164	DMTF1	1	0	1	22.69	36.3	13.61
ENSG00000160813	PPP1R35	1	0	1	37.31	38.48	1.16999999999999
ENSG00000106462	EZH2	1	0	1	14.4	28.35	13.95
ENSG00000008311	AASS	1	0	1	2.6	3	0.4
ENSG00000234432	AC092171.3	1	0	1	0.86	2.67	1.81
ENSG00000272831	AC027644.3	1	0	1	16.04	25.42	9.38
ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	1	0	1	1.94	3.88	1.94
ENSG00000224046	AC005076.1	1	0	1	1.1	1.78	0.68
ENSG00000172115	CYCS	1	0	1	130.18	186.66	56.48
ENSG00000153790	C7orf31	1	0	1	1.55	2.15	0.6
ENSG00000271122	AC018647.2	1	0	1	0.72	3	2.28
ENSG00000128609	NDUFA5	1	0	1	44.07	50.86	6.79
ENSG00000272686	AC006333.2	1	0	1	2.48	4.27	1.79
ENSG00000122565	CBX3	1	0	1	71.09	90.39	19.3
ENSG00000127954	STEAP4	1	0	1	0.02	0.34	0.32
ENSG00000272899	ATP6V1FNB	1	0	1	0.82	1.74	0.92
ENSG00000106344	RBM28	1	0	1	9.86	18.91	9.05
ENSG00000171130	ATP6V0E2	1	0	1	214.45	268.93	54.48
ENSG00000106526	ACTR3C	1	0	1	0.54	1.49	0.95
ENSG00000188707	ZBED6CL	1	0	1	0.61	0.93	0.32
ENSG00000176125	UFSP1	1	0	1	0.19	4.43	4.24
ENSG00000128513	POT1	1	0	1	22.78	29.91	7.13
ENSG00000136271	DDX56	1	0	1	40.89	51.98	11.09
ENSG00000197576	HOXA4	1	0	1	1.89	2.71	0.82
ENSG00000071243	ING3	1	0	1	2.63	5.11	2.48
ENSG00000146802	TMEM168	1	0	1	8.45	12.02	3.57
ENSG00000075303	SLC25A40	1	0	1	17.55	20.04	2.49
ENSG00000164885	CDK5	1	0	1	32.81	33.5	0.689999999999998
ENSG00000164649	CDCA7L	1	0	1	27.59	27.73	0.140000000000001
ENSG00000223969	AC002456.1	1	0	1	0.22	0.67	0.45
ENSG00000240204	SMKR1	1	0	1	12.6	17.75	5.15
ENSG00000230658	KLHL7-DT	1	0	1	0.38	0.89	0.51
ENSG00000033050	ABCF2	1	0	1	16.78	25.33	8.55
ENSG00000285292	ABCF2	1	0	1	5.96	6.84	0.88
ENSG00000196937	FAM3C	1	0	1	11.16	15.54	4.38
ENSG00000164944	VIRMA	1	0	1	9.49	11.84	2.35
ENSG00000121039	RDH10	1	0	1	1.39	4.19	2.8
ENSG00000104331	IMPAD1	1	0	1	18.25	24.28	6.03
ENSG00000241852	C8orf58	1	0	1	1.95	2.85	0.9
ENSG00000250569	NTAN1P2	1	0	1	0.1	0.51	0.41
ENSG00000215374	FAM66B	1	0	1	0.5	0.85	0.35
ENSG00000104290	FZD3	1	0	1	1.78	4.74	2.96
ENSG00000246339	EXTL3-AS1	1	0	1	0.43	1.16	0.73
ENSG00000280273	AF131216.4	1	0	1	0.39	0.52	0.13
ENSG00000147650	LRP12	1	0	1	2.78	3.91	1.13
ENSG00000255020	AF131216.3	1	0	1	2	4	2
ENSG00000133731	IMPA1	1	0	1	10.44	11.21	0.770000000000001
ENSG00000104219	ZDHHC2	1	0	1	6.76	10.29	3.53
ENSG00000253958	CLDN23	1	0	1	3.68	4.8	1.12
ENSG00000233609	RPL10P19	1	0	1	0.13	0.4	0.27
ENSG00000253878	AC087752.3	1	0	1	2.39	3.38	0.99
ENSG00000175305	CCNE2	1	0	1	2.69	13.85	11.16
ENSG00000154328	NEIL2	1	0	1	9.96	14.67	4.71
ENSG00000046889	PREX2	1	0	1	0.86	2.05	1.19
ENSG00000178538	CA8	1	0	1	0.27	0.39	0.12
ENSG00000248801	C8orf34-AS1	1	0	1	1.16	3.41	2.25
ENSG00000251136	AF117829.1	1	0	1	0.59	1.26	0.67
ENSG00000154359	LONRF1	1	0	1	13.4	16.85	3.45
ENSG00000104497	SNX16	1	0	1	3.74	3.92	0.18
ENSG00000253696	KBTBD11-OT1	1	0	1	0.23	0.35	0.12
ENSG00000253764	AC019257.1	1	0	1	0.53	0.71	0.18
ENSG00000156172	C8orf37	1	0	1	1.23	2.34	1.11
ENSG00000245281	AC124242.1	1	0	1	0.19	0.24	0.05
ENSG00000173535	TNFRSF10C	1	0	1	0.36	0.52	0.16
ENSG00000173530	TNFRSF10D	1	0	1	6.99	8.32	1.33
ENSG00000133739	LRRCC1	1	0	1	5.11	6.77	1.66
ENSG00000164930	FZD6	1	0	1	8.27	13.86	5.59
ENSG00000147457	CHMP7	1	0	1	16.89	16.98	0.0899999999999999
ENSG00000176731	RBIS	1	0	1	90.22	125.81	35.59
ENSG00000164932	CTHRC1	1	0	1	0.29	0.39	0.1
ENSG00000164933	SLC25A32	1	0	1	4.94	7.22	2.28
ENSG00000078674	PCM1	1	0	1	29.29	37.77	8.48
ENSG00000253483	AC104561.2	1	0	1	0.37	1.14	0.77
ENSG00000253390	AC104561.1	1	0	1	0.3	0.46	0.16
ENSG00000154188	ANGPT1	1	0	1	0.06	0.12	0.06
ENSG00000168300	PCMTD1	1	0	1	10.85	12.85	2
ENSG00000078668	VDAC3	1	0	1	47.98	79.52	31.54
ENSG00000104472	CHRAC1	1	0	1	11.22	19	7.78
ENSG00000186106	ANKRD46	1	0	1	2.54	6.51	3.97
ENSG00000120526	NUDCD1	1	0	1	6.29	8.71	2.42
ENSG00000253875	AC013643.2	1	0	1	0.34	0.39	0.05
ENSG00000136982	DSCC1	1	0	1	3.79	9.9	6.11
ENSG00000171320	ESCO2	1	0	1	2.9	12.49	9.59
ENSG00000205038	PKHD1L1	1	0	1	0.64	1.94	1.3
ENSG00000183309	ZNF623	1	0	1	2.78	4.36	1.58
ENSG00000172167	MTBP	1	0	1	1.23	2.69	1.46
ENSG00000104613	INTS10	1	0	1	36.98	85.98	49
ENSG00000147689	FAM83A	1	0	1	0.12	0.77	0.65
ENSG00000189376	C8orf76	1	0	1	5.59	11.67	6.08
ENSG00000165156	ZHX1	1	0	1	8.52	15.91	7.39
ENSG00000147601	TERF1	1	0	1	10.73	11.9	1.17
ENSG00000272043	AC016405.2	1	0	1	0.33	1.35	1.02
ENSG00000132294	EFR3A	1	0	1	6.6	7.56	0.96
ENSG00000164751	PEX2	1	0	1	16.09	24.59	8.5
ENSG00000136986	DERL1	1	0	1	21.94	25.98	4.04
ENSG00000171033	PKIA	1	0	1	0.16	0.31	0.15
ENSG00000120963	ZNF706	1	0	1	67.05	77.36	10.31
ENSG00000147416	ATP6V1B2	1	0	1	20.4	23.77	3.37
ENSG00000254578	AC084125.1	1	0	1	2.65	5.35	2.7
ENSG00000129295	LRRC6	1	0	1	0.05	0.38	0.33
ENSG00000176853	FAM91A1	1	0	1	14.32	17.84	3.52
ENSG00000147586	MRPS28	1	0	1	25.38	28.11	2.73
ENSG00000129292	PHF20L1	1	0	1	6.8	7	0.2
ENSG00000253327	RAD21-AS1	1	0	1	0.6	0.82	0.22
ENSG00000253210	AC040970.1	1	0	1	2.62	3.49	0.87
ENSG00000183665	TRMT12	1	0	1	2.44	6.38	3.94
ENSG00000042832	TG	1	0	1	0.16	0.59	0.43
ENSG00000244998	AC100803.2	1	0	1	0.4	0.67	0.27
ENSG00000204791	SMPD5	1	0	1	1.16	1.49	0.33
ENSG00000235173	HGH1	1	0	1	10.67	22.52	11.85
ENSG00000254162	AC009812.3	1	0	1	0.4	0.84	0.44
ENSG00000168481	LGI3	1	0	1	0.48	1.36	0.88
ENSG00000170619	COMMD5	1	0	1	12.15	12.47	0.32
ENSG00000253741	LNCOC1	1	0	1	0.09	0.33	0.24
ENSG00000137563	GGH	1	0	1	17.46	22.31	4.85
ENSG00000253738	OTUD6B-AS1	1	0	1	6.56	15.1	8.54
ENSG00000270673	YTHDF3-AS1	1	0	1	2.49	4.8	2.31
ENSG00000196150	ZNF250	1	0	1	1.92	3.56	1.64
ENSG00000255559	ZNF252P-AS1	1	0	1	0.06	0.22	0.16
ENSG00000196922	ZNF252P	1	0	1	1.97	6.26	4.29
ENSG00000165102	HGSNAT	1	0	1	3.85	12.64	8.79
ENSG00000272172	AC138696.2	1	0	1	7.02	12.76	5.74
ENSG00000168490	PHYHIP	1	0	1	0.17	0.24	0.07
ENSG00000253569	VENTXP5	1	0	1	0.12	0.25	0.13
ENSG00000272092	AC087623.2	1	0	1	0.5	1.96	1.46
ENSG00000104442	ARMC1	1	0	1	10.39	14.89	4.5
ENSG00000228451	SDAD1P1	1	0	1	0.3	1.73	1.43
ENSG00000254389	RHPN1-AS1	1	0	1	0.28	2.05	1.77
ENSG00000254859	AC067930.3	1	0	1	0.39	0.46	0.07
ENSG00000137574	TGS1	1	0	1	5.35	5.49	0.140000000000001
ENSG00000170791	CHCHD7	1	0	1	7.55	9	1.45
ENSG00000248858	AC104211.1	1	0	1	0.12	0.13	0.01
ENSG00000147475	ERLIN2	1	0	1	11.52	24.34	12.82
ENSG00000164953	TMEM67	1	0	1	2.36	4.05	1.69
ENSG00000233554	B4GALT1-AS1	1	0	1	0.71	1.25	0.54
ENSG00000107262	BAG1	1	0	1	19.58	32.36	12.78
ENSG00000148153	INIP	1	0	1	9.45	13.16	3.71
ENSG00000136866	ZFP37	1	0	1	0.83	1.3	0.47
ENSG00000106714	CNTNAP3	1	0	1	0.63	1.68	1.05
ENSG00000158122	PRXL2C	1	0	1	2.34	3.85	1.51
ENSG00000081386	ZNF510	1	0	1	3.57	4.44	0.870000000000001
ENSG00000196597	ZNF782	1	0	1	0.21	2.08	1.87
ENSG00000198416	ZNF658B	1	0	1	0.24	1.37	1.13
ENSG00000175787	ZNF169	1	0	1	0.94	2.45	1.51
ENSG00000232063	AL691447.2	1	0	1	0.04	0.94	0.9
ENSG00000231806	PCAT7	1	0	1	0.99	3.1	2.11
ENSG00000107159	CA9	1	0	1	0.14	0.39	0.25
ENSG00000148225	WDR31	1	0	1	0.82	1.43	0.61
ENSG00000119411	BSPRY	1	0	1	8.96	10.8	1.84
ENSG00000197816	CCDC180	1	0	1	1.1	2.43	1.33
ENSG00000148218	ALAD	1	0	1	13.74	18.15	4.41
ENSG00000274349	ZNF658	1	0	1	1.14	1.46	0.32
ENSG00000148229	POLE3	1	0	1	49.33	55.53	6.2
ENSG00000198467	TPM2	1	0	1	2.55	3.42	0.87
ENSG00000099810	MTAP	1	0	1	13.15	14.34	1.19
ENSG00000135047	CTSL	1	0	1	21.97	28.91	6.94
ENSG00000279561	AL845472.2	1	0	1	0.51	0.9	0.39
ENSG00000148019	CEP78	1	0	1	6.9	12.9	6
ENSG00000186638	KIF24	1	0	1	2.16	5.97	3.81
ENSG00000137076	TLN1	1	0	1	27.93	43.66	15.73
ENSG00000213694	S1PR3	1	0	1	8.15	19.38	11.23
ENSG00000198680	TUSC1	1	0	1	2.23	5.08	2.85
ENSG00000196116	TDRD7	1	0	1	0.93	1.89	0.96
ENSG00000136807	CDK9	1	0	1	40.96	41.39	0.43
ENSG00000154529	CNTNAP3B	1	0	1	0.89	1.06	0.17
ENSG00000080608	PUM3	1	0	1	10.48	14.07	3.59
ENSG00000164967	RPP25L	1	0	1	17.1	30.03	12.93
ENSG00000136936	XPA	1	0	1	6.43	10.78	4.35
ENSG00000119421	NDUFA8	1	0	1	39.24	54.88	15.64
ENSG00000226706	AL161452.1	1	0	1	0.19	0.29	0.1
ENSG00000285907	AL161910.1	1	0	1	0.32	0.67	0.35
ENSG00000229422	AL512625.2	1	0	1	0.91	2.19	1.28
ENSG00000170161	AL512625.1	1	0	1	0.15	2.28	2.13
ENSG00000187866	FAM122A	1	0	1	2.29	5.33	3.04
ENSG00000187713	TMEM203	1	0	1	9.3	20.6	11.3
ENSG00000188163	FAM166A	1	0	1	1.02	1.22	0.2
ENSG00000136810	TXN	1	0	1	150.89	155.06	4.17000000000002
ENSG00000127081	ZNF484	1	0	1	1.35	1.47	0.12
ENSG00000136891	TEX10	1	0	1	7.6	8.3	0.700000000000001
ENSG00000066697	MSANTD3	1	0	1	15.52	16.02	0.5
ENSG00000127084	FGD3	1	0	1	2.17	2.61	0.44
ENSG00000167114	SLC27A4	1	0	1	10.26	18.71	8.45
ENSG00000167136	ENDOG	1	0	1	16.01	28.32	12.31
ENSG00000119328	ABITRAM	1	0	1	11.06	12.06	1
ENSG00000136897	MRPL50	1	0	1	10.69	11.61	0.92
ENSG00000136870	ZNF189	1	0	1	1.98	4.78	2.8
ENSG00000238058	AL355574.1	1	0	1	1.33	2.38	1.05
ENSG00000155827	RNF20	1	0	1	6.88	7.9	1.02
ENSG00000186130	ZBTB6	1	0	1	3.48	3.59	0.11
ENSG00000171448	ZBTB26	1	0	1	1.81	3.1	1.29
ENSG00000261094	AC007066.2	1	0	1	0.85	1.4	0.55
ENSG00000260230	FRRS1L	1	0	1	0.01	0.03	0.02
ENSG00000188647	PTAR1	1	0	1	8.26	8.4	0.140000000000001
ENSG00000236901	MIR600HG	1	0	1	0.44	1.25	0.81
ENSG00000167112	TRUB2	1	0	1	24.07	24.54	0.469999999999999
ENSG00000136824	SMC2	1	0	1	7.23	13.15	5.92
ENSG00000175283	DOLK	1	0	1	3.31	18.81	15.5
ENSG00000167094	TTC16	1	0	1	0.09	0.53	0.44
ENSG00000232104	RFX3-AS1	1	0	1	0.08	0.52	0.44
ENSG00000160401	CFAP157	1	0	1	0.74	1.46	0.72
ENSG00000242616	GNG10	1	0	1	10.02	15.01	4.99
ENSG00000147955	SIGMAR1	1	0	1	128.12	194.46	66.34
ENSG00000175893	ZDHHC21	1	0	1	1.46	3.57	2.11
ENSG00000119392	GLE1	1	0	1	15.52	26.57	11.05
ENSG00000196366	C9orf163	1	0	1	0.38	0.44	0.06
ENSG00000213866	YBX1P10	1	0	1	0.63	1.25	0.62
ENSG00000244187	TMEM141	1	0	1	106.8	107.02	0.219999999999999
ENSG00000214654	B3GNT10	1	0	1	0.77	6.07	5.3
ENSG00000136816	TOR1B	1	0	1	8.39	9.51	1.12
ENSG00000164985	PSIP1	1	0	1	47.38	55.81	8.43
ENSG00000136827	TOR1A	1	0	1	16.27	21.66	5.39
ENSG00000205808	PLPP6	1	0	1	4.21	15.79	11.58
ENSG00000136819	C9orf78	1	0	1	35.95	40	4.05
ENSG00000107201	DDX58	1	0	1	0.51	0.84	0.33
ENSG00000136933	RABEPK	1	0	1	15.4	21.41	6.01
ENSG00000148291	SURF2	1	0	1	23.66	25.3	1.64
ENSG00000056558	TRAF1	1	0	1	0.02	0.13	0.11
ENSG00000119397	CNTRL	1	0	1	3.62	3.67	0.0499999999999998
ENSG00000107165	TYRP1	1	0	1	0.11	0.3	0.19
ENSG00000221829	FANCG	1	0	1	41.9	44.16	2.26
ENSG00000165282	PIGO	1	0	1	13.05	20.39	7.34
ENSG00000225693	LAGE3P1	1	0	1	1.61	1.84	0.23
ENSG00000148057	IDNK	1	0	1	2.75	5.14	2.39
ENSG00000254473	AL354920.1	1	0	1	1.81	4.52	2.71
ENSG00000226877	AL354733.1	1	0	1	0.1	0.38	0.28
ENSG00000107036	RIC1	1	0	1	6.48	6.59	0.109999999999999
ENSG00000099219	ERMP1	1	0	1	10.13	10.14	0.00999999999999979
ENSG00000260100	AL512604.3	1	0	1	0.38	0.59	0.21
ENSG00000165119	HNRNPK	1	0	1	260.41	305.53	45.1199999999999
ENSG00000070601	FRMPD1	1	0	1	0.71	2.35	1.64
ENSG00000165698	SPACA9	1	0	1	4.03	5.43	1.4
ENSG00000278384	AL354822.1	1	0	1	1.24	3.96	2.72
ENSG00000126945	HNRNPH2	1	0	1	11.65	18.2	6.55
ENSG00000102393	GLA	1	0	1	19.3	19.79	0.489999999999998
ENSG00000130821	SLC6A8	1	0	1	28.6	55.44	26.84
ENSG00000101911	PRPS2	1	0	1	17.5	22.65	5.15
ENSG00000182890	GLUD2	1	0	1	0.15	0.36	0.21
ENSG00000196368	NUDT11	1	0	1	0.85	1.03	0.18
ENSG00000189369	GSPT2	1	0	1	0.92	1.66	0.74
ENSG00000184675	AMER1	1	0	1	1.73	2.72	0.99
ENSG00000131828	PDHA1	1	0	1	88.45	97.08	8.63
ENSG00000129680	MAP7D3	1	0	1	3.76	6.07	2.31
ENSG00000126970	ZC4H2	1	0	1	0.27	0.63	0.36
ENSG00000102241	HTATSF1	1	0	1	11.87	15.93	4.06
ENSG00000129675	ARHGEF6	1	0	1	0.06	0.15	0.09
ENSG00000228519	AC097263.1	1	0	1	0.29	0.31	0.02
ENSG00000006756	ARSD	1	0	1	5.58	7.48	1.9
ENSG00000102078	SLC25A14	1	0	1	3.13	6.53	3.4
ENSG00000147383	NSDHL	1	0	1	14.81	15.23	0.42
ENSG00000184083	FAM120C	1	0	1	3.5	7.63	4.13
ENSG00000102057	KCND1	1	0	1	0.02	0.04	0.02
ENSG00000130985	UBA1	1	0	1	145.6	171.39	25.79
ENSG00000134597	RBMX2	1	0	1	23.49	24.15	0.66
ENSG00000183837	PNMA3	1	0	1	0.96	1.76	0.8
ENSG00000198681	MAGEA1	1	0	1	17.14	30.71	13.57
ENSG00000198814	GK	1	0	1	3.12	5.67	2.55
ENSG00000236017	ASMTL-AS1	1	0	1	0.16	1.37	1.21
ENSG00000158526	TSR2	1	0	1	15.29	18.34	3.05
ENSG00000102302	FGD1	1	0	1	1.39	1.99	0.6
ENSG00000046653	GPM6B	1	0	1	0.69	2.12	1.43
ENSG00000046647	GEMIN8	1	0	1	8.66	11.31	2.65
ENSG00000285756	BX890604.2	1	0	1	23.27	32.92	9.65
ENSG00000147174	GCNA	1	0	1	0.3	0.76	0.46
ENSG00000006757	PNPLA4	1	0	1	19.9	22.99	3.09
ENSG00000204116	CHIC1	1	0	1	1.36	2.2	0.84
ENSG00000166432	ZMAT1	1	0	1	0.12	0.21	0.09
ENSG00000177189	RPS6KA3	1	0	1	4.73	10.87	6.14
ENSG00000184905	TCEAL2	1	0	1	0.09	0.44	0.35
ENSG00000147124	ZNF41	1	0	1	0.59	2.41	1.82
ENSG00000235636	NUS1P1	1	0	1	9.58	12.23	2.65
ENSG00000126759	CFP	1	0	1	0.1	0.17	0.07
ENSG00000235802	HCFC1-AS1	1	0	1	0.29	0.3	0.01
ENSG00000181191	PJA1	1	0	1	7.84	11.25	3.41
ENSG00000130054	FAM155B	1	0	1	4.09	9.17	5.08
ENSG00000269556	TMEM185A	1	0	1	4.71	11.27	6.56
ENSG00000165704	HPRT1	1	0	1	11.95	19.52	7.57
ENSG00000076770	MBNL3	1	0	1	1.67	5.08	3.41
ENSG00000147251	DOCK11	1	0	1	0.12	0.2	0.08
ENSG00000156504	FAM122B	1	0	1	11.41	16.27	4.86
ENSG00000171100	MTM1	1	0	1	2.7	2.71	0.00999999999999979
ENSG00000196972	SMIM10L2B	1	0	1	1.08	2.5	1.42
ENSG00000102030	NAA10	1	0	1	96.11	103.3	7.19
ENSG00000063601	MTMR1	1	0	1	7.56	13.58	6.02
ENSG00000068438	FTSJ1	1	0	1	38.76	52.16	13.4
ENSG00000182287	AP1S2	1	0	1	1.91	4.22	2.31
ENSG00000178947	SMIM10L2A	1	0	1	2.79	3.2	0.41
ENSG00000029993	HMGB3	1	0	1	38.29	43.88	5.59
ENSG00000158164	TMSB15A	1	0	1	5.51	6.01	0.5
ENSG00000250995	AL391280.2	1	0	1	0.09	0.26	0.17
ENSG00000169446	MMGT1	1	0	1	8.13	9.81	1.68
ENSG00000101856	PGRMC1	1	0	1	30.05	39.22	9.17
ENSG00000234019	AL591212.1	1	0	1	0.15	0.16	0.01
ENSG00000077713	SLC25A43	1	0	1	4.36	5.77	1.41
ENSG00000068354	TBC1D25	1	0	1	5.86	5.91	0.0499999999999998
ENSG00000198908	BHLHB9	1	0	1	0.59	1.08	0.49
ENSG00000267064	UXT-AS1	1	0	1	0.48	1.37	0.89
ENSG00000125962	ARMCX5	1	0	1	5.88	6.78	0.9
ENSG00000158301	GPRASP2	1	0	1	2.38	6.39	4.01
ENSG00000018610	CXorf56	1	0	1	9.09	10.98	1.89
ENSG00000077721	UBE2A	1	0	1	48.14	58.82	10.68
ENSG00000188153	COL4A5	1	0	1	17.2	19.85	2.65
ENSG00000186416	NKRF	1	0	1	7.01	9.5	2.49
ENSG00000102287	GABRE	1	0	1	0.59	3.39	2.8
ENSG00000044446	PHKA2	1	0	1	7.77	10.19	2.42
ENSG00000229237	HMGN1P37	1	0	1	0.43	1.79	1.36
ENSG00000101888	NXT2	1	0	1	2.69	3.39	0.7
ENSG00000000003	TSPAN6	1	0	1	2.72	2.94	0.22
ENSG00000187808	SOWAHD	1	0	1	0.35	0.71	0.36
ENSG00000182712	CMC4	1	0	1	8.91	9.31	0.4
ENSG00000185515	BRCC3	1	0	1	2.26	7.76	5.5
ENSG00000005302	MSL3	1	0	1	7.92	14.11	6.19
ENSG00000102362	SYTL4	1	0	1	1.13	1.49	0.36
ENSG00000234636	MED14OS	1	0	1	1.66	1.87	0.21
ENSG00000147027	TMEM47	1	0	1	2.8	6.09	3.29
ENSG00000072501	SMC1A	1	0	1	30.19	55.53	25.34
ENSG00000072506	HSD17B10	1	0	1	68.29	72.33	4.03999999999999
ENSG00000230216	HSPB1P2	1	0	1	0.19	0.39	0.2
ENSG00000101997	CCDC22	1	0	1	8.1	9.76	1.66
ENSG00000155959	VBP1	1	0	1	21.21	30.49	9.28
ENSG00000231154	MORF4L2-AS1	1	0	1	0.09	0.26	0.17
ENSG00000232599	AL008707.1	1	0	1	6.86	12.32	5.46
ENSG00000158571	PFKFB1	1	0	1	0.16	0.43	0.27
ENSG00000003096	KLHL13	1	0	1	0.85	1.74	0.89
ENSG00000197180	AC244090.1	1	0	1	3.03	4.39	1.36
ENSG00000120509	PDZD11	1	0	1	40.06	47.82	7.76
ENSG00000090889	KIF4A	1	0	1	7.16	11.99	4.83
ENSG00000171155	C1GALT1C1	1	0	1	3.31	10.9	7.59
ENSG00000182518	FAM104B	1	0	1	13.6	21.54	7.94
ENSG00000158427	TMSB15B	1	0	1	0.14	0.51	0.37
ENSG00000231728	TMSB15B-AS1	1	0	1	0.07	0.27	0.2
ENSG00000130962	PRRG1	1	0	1	15.47	18.51	3.04
ENSG00000156313	RPGR	1	0	1	0.76	1.43	0.67
ENSG00000122126	OCRL	1	0	1	8.87	9.31	0.440000000000001
ENSG00000273820	USP27X	1	0	1	1.3	1.88	0.58
ENSG00000247746	USP51	1	0	1	0.07	0.45	0.38
ENSG00000131725	WDR44	1	0	1	8.04	8.94	0.9
ENSG00000171388	APLN	1	0	1	2.64	18.87	16.23
ENSG00000171365	CLCN5	1	0	1	0.97	1.19	0.22
ENSG00000166707	ZCCHC18	1	0	1	0.07	0.61	0.54
ENSG00000072133	RPS6KA6	1	0	1	2.12	4.11	1.99
ENSG00000094841	UPRT	1	0	1	2.85	7.73	4.88
ENSG00000231651	DLG3-AS1	1	0	1	3.43	4.94	1.51
ENSG00000147113	DIPK2B	1	0	1	0.02	0.15	0.13
ENSG00000102081	FMR1	1	0	1	8.32	10.47	2.15
ENSG00000102178	UBL4A	1	0	1	25.97	36.72	10.75
ENSG00000126903	SLC10A3	1	0	1	11.2	11.57	0.370000000000001
ENSG00000230844	ZNF674-AS1	1	0	1	2.43	2.57	0.14
ENSG00000251192	ZNF674	1	0	1	1.43	1.44	0.01
ENSG00000186767	SPIN4	1	0	1	3.41	8.15	4.74
ENSG00000215105	TTC3P1	1	0	1	0.02	0.82	0.8
ENSG00000188917	TRMT2B	1	0	1	5.34	7.55	2.21
